"daily"
Date,Crop1,Stage1,AbBiom1,Yield1,Evapotranspiration1,Evaporation1,Tra1,Act_ET1,ETa/ETc1,Height1,LAI1,EffRootDep1,Crop2,Stage2,AbBiom2,Yield2,Evapotranspiration2,Evaporation2,Tra2,Act_ET2,ETa/ETc2,Height2,LAI2,EffRootDep2,Mois,N
1991-07-09,,0,0,0,0,0,0,2.78,0.74,0,0,0,,0,0,0,0,0,0,2.78,0.74,0,0,0,0.155922,0.0102318
1991-07-10,,0,0,0,0,0,0,2.67,0.73,0,0,0,,0,0,0,0,0,0,2.67,0.73,0,0,0,0.152581,0.0102647
1991-07-11,,0,0,0,0,0,0,1.58,0.43,0,0,0,,0,0,0,0,0,0,1.58,0.43,0,0,0,0.150609,0.0102967
1991-07-12,,0,0,0,0,0,0,0.19,0.1,0,0,0,,0,0,0,0,0,0,0.19,0.1,0,0,0,0.15099,0.010328
1991-07-13,,0,0,0,0,0,0,0.5,0.22,0,0,0,,0,0,0,0,0,0,0.5,0.22,0,0,0,0.151364,0.010359
1991-07-14,,0,0,0,0,0,0,1.1,0.33,0,0,0,,0,0,0,0,0,0,1.1,0.33,0,0,0,0.149984,0.0103885
1991-07-15,,0,0,0,0,0,0,0.13,0.09,0,0,0,,0,0,0,0,0,0,0.13,0.09,0,0,0,0.15519,0.010422
1991-07-16,,0,0,0,0,0,0,1.98,0.72,0,0,0,,0,0,0,0,0,0,1.98,0.72,0,0,0,0.152715,0.0104512
1991-07-17,,0,0,0,0,0,0,1.76,0.63,0,0,0,,0,0,0,0,0,0,1.76,0.63,0,0,0,0.150514,0.0104779
1991-07-18,,0,0,0,0,0,0,0.86,0.3,0,0,0,,0,0,0,0,0,0,0.86,0.3,0,0,0,0.154433,0.0105097
1991-07-19,,0,0,0,0,0,0,1.69,0.72,0,0,0,,0,0,0,0,0,0,1.69,0.72,0,0,0,0.153567,0.0105408
1991-07-20,,0,0,0,0,0,0,0.55,0.71,0,0,0,,0,0,0,0,0,0,0.55,0.71,0,0,0,0.152875,0.0105693
1991-07-21,,0,0,0,0,0,0,2.91,0.71,0,0,0,,0,0,0,0,0,0,2.91,0.71,0,0,0,0.149232,0.0105975
1991-07-22,,0,0,0,0,0,0,0.72,0.15,0,0,0,,0,0,0,0,0,0,0.72,0.15,0,0,0,0.153336,0.0106383
1991-07-23,,0,0,0,0,0,0,1.5,0.71,0,0,0,,0,0,0,0,0,0,1.5,0.71,0,0,0,0.151462,0.0106741
1991-07-24,,0,0,0,0,0,0,1.52,0.62,0,0,0,,0,0,0,0,0,0,1.52,0.62,0,0,0,0.149557,0.0107054
1991-07-25,,0,0,0,0,0,0,1.31,0.34,0,0,0,,0,0,0,0,0,0,1.31,0.34,0,0,0,0.147915,0.0107359
1991-07-26,,0,0,0,0,0,0,0.3,0.08,0,0,0,,0,0,0,0,0,0,0.3,0.08,0,0,0,0.150166,0.0107709
1991-07-27,,0,0,0,0,0,0,1.41,0.5,0,0,0,,0,0,0,0,0,0,1.41,0.5,0,0,0,0.148402,0.0108028
1991-07-28,,0,0,0,0,0,0,0.88,0.24,0,0,0,,0,0,0,0,0,0,0.88,0.24,0,0,0,0.150796,0.0108391
1991-07-29,,0,0,0,0,0,0,2.05,0.66,0,0,0,,0,0,0,0,0,0,2.05,0.66,0,0,0,0.148239,0.0108698
1991-07-30,,0,0,0,0,0,0,0.9,0.27,0,0,0,,0,0,0,0,0,0,0.9,0.27,0,0,0,0.147117,0.0108989
1991-07-31,,0,0,0,0,0,0,0.31,0.07,0,0,0,,0,0,0,0,0,0,0.31,0.07,0,0,0,0.146725,0.0109293
1991-08-01,,0,0,0,0,0,0,0.23,0.08,0,0,0,,0,0,0,0,0,0,0.23,0.08,0,0,0,0.146434,0.0109596
1991-08-02,,0,0,0,0,0,0,0.25,0.08,0,0,0,,0,0,0,0,0,0,0.25,0.08,0,0,0,0.146119,0.0109902
1991-08-03,,0,0,0,0,0,0,0.18,0.07,0,0,0,,0,0,0,0,0,0,0.18,0.07,0,0,0,0.153022,0.0110314
1991-08-04,,0,0,0,0,0,0,2.69,0.71,0,0,0,,0,0,0,0,0,0,2.69,0.71,0,0,0,0.149665,0.0110687
1991-08-05,,0,0,0,0,0,0,2.1,0.67,0,0,0,,0,0,0,0,0,0,2.1,0.67,0,0,0,0.147034,0.0111007
1991-08-06,,0,0,0,0,0,0,1,0.27,0,0,0,,0,0,0,0,0,0,1,0.27,0,0,0,0.145778,0.0111314
1991-08-07,,0,0,0,0,0,0,0.31,0.07,0,0,0,,0,0,0,0,0,0,0.31,0.07,0,0,0,0.145397,0.0111633
1991-08-08,,0,0,0,0,0,0,0.32,0.08,0,0,0,,0,0,0,0,0,0,0.32,0.08,0,0,0,0.145001,0.0111951
1991-08-09,,0,0,0,0,0,0,0.28,0.08,0,0,0,,0,0,0,0,0,0,0.28,0.08,0,0,0,0.144646,0.0112287
1991-08-10,,0,0,0,0,0,0,0.4,0.08,0,0,0,,0,0,0,0,0,0,0.4,0.08,0,0,0,0.144146,0.0112644
1991-08-11,,0,0,0,0,0,0,0.49,0.07,0,0,0,,0,0,0,0,0,0,0.49,0.07,0,0,0,0.143536,0.0113019
1991-08-12,,0,0,0,0,0,0,0.21,0.07,0,0,0,,0,0,0,0,0,0,0.21,0.07,0,0,0,0.1454,0.0113394
1991-08-13,,0,0,0,0,0,0,0.93,0.28,0,0,0,,0,0,0,0,0,0,0.93,0.28,0,0,0,0.144367,0.0113733
1991-08-14,,0,0,0,0,0,0,0.16,0.08,0,0,0,,0,0,0,0,0,0,0.16,0.08,0,0,0,0.146792,0.011407
1991-08-15,,0,0,0,0,0,0,0.46,0.55,0,0,0,,0,0,0,0,0,0,0.46,0.55,0,0,0,0.159838,0.0114517
1991-08-16,,0,0,0,0,0,0,1.39,0.75,0,0,0,,0,0,0,0,0,0,1.39,0.75,0,0,0,0.158229,0.0114921
1991-08-17,,0,0,0,0,0,0,1.83,0.74,0,0,0,,0,0,0,0,0,0,1.83,0.74,0,0,0,0.155941,0.0115306
1991-08-18,,0,0,0,0,0,0,0.93,0.73,0,0,0,,0,0,0,0,0,0,0.93,0.73,0,0,0,0.156529,0.0115675
1991-08-19,,0,0,0,0,0,0,1.78,0.74,0,0,0,,0,0,0,0,0,0,1.78,0.74,0,0,0,0.154298,0.0116023
1991-08-20,,0,0,0,0,0,0,1.74,0.73,0,0,0,,0,0,0,0,0,0,1.74,0.73,0,0,0,0.152127,0.0116358
1991-08-21,,0,0,0,0,0,0,2.2,0.72,0,0,0,,0,0,0,0,0,0,2.2,0.72,0,0,0,0.151253,0.011671
1991-08-22,,0,0,0,0,0,0,1.6,0.72,0,0,0,,0,0,0,0,0,0,1.6,0.72,0,0,0,0.153501,0.0117096
1991-08-23,,0,0,0,0,0,0,1.93,0.73,0,0,0,,0,0,0,0,0,0,1.93,0.73,0,0,0,0.151083,0.0117447
1991-08-24,,0,0,0,0,0,0,1.03,0.72,0,0,0,,0,0,0,0,0,0,1.03,0.72,0,0,0,0.150924,0.0117779
1991-08-25,,0,0,0,0,0,0,1.48,0.72,0,0,0,,0,0,0,0,0,0,1.48,0.72,0,0,0,0.14907,0.0118074
1991-08-26,,0,0,0,0,0,0,0.96,0.71,0,0,0,,0,0,0,0,0,0,0.96,0.71,0,0,0,0.149616,0.0118376
1991-08-27,,0,0,0,0,0,0,1.24,0.71,0,0,0,,0,0,0,0,0,0,1.24,0.71,0,0,0,0.176946,0.0118925
1991-08-28,,0,0,0,0,0,0,1.31,0.78,0,0,0,,0,0,0,0,0,0,1.31,0.78,0,0,0,0.176053,0.0119501
1991-08-29,,0,0,0,0,0,0,2.81,0.78,0,0,0,,0,0,0,0,0,0,2.81,0.78,0,0,0,0.17267,0.0120183
1991-08-30,,0,0,0,0,0,0,2.09,0.77,0,0,0,,0,0,0,0,0,0,2.09,0.77,0,0,0,0.170681,0.012092
1991-08-31,,0,0,0,0,0,0,0.71,0.76,0,0,0,,0,0,0,0,0,0,0.71,0.76,0,0,0,0.16992,0.0121557
1991-09-01,,0,0,0,0,0,0,1.27,0.89,0,0,0,,0,0,0,0,0,0,1.27,0.89,0,0,0,0.186837,0.0122168
1991-09-02,,0,0,0,0,0,0,0.84,0.91,0,0,0,,0,0,0,0,0,0,0.84,0.91,0,0,0,0.195781,0.0122783
1991-09-03,,0,0,0,0,0,0,1.77,0.91,0,0,0,,0,0,0,0,0,0,1.77,0.91,0,0,0,0.193566,0.0123367
1991-09-04,,0,0,0,0,0,0,1.43,0.9,0,0,0,,0,0,0,0,0,0,1.43,0.9,0,0,0,0.198158,0.0123963
1991-09-05,,0,0,0,0,0,0,1.12,0.91,0,0,0,,0,0,0,0,0,0,1.12,0.91,0,0,0,0.198635,0.0124534
1991-09-06,,0,0,0,0,0,0,0.84,0.91,0,0,0,,0,0,0,0,0,0,0.84,0.91,0,0,0,0.203206,0.0125067
1991-09-07,,0,0,0,0,0,0,1.55,0.91,0,0,0,,0,0,0,0,0,0,1.55,0.91,0,0,0,0.201267,0.0125588
1991-09-08,,0,0,0,0,0,0,1.65,0.9,0,0,0,,0,0,0,0,0,0,1.65,0.9,0,0,0,0.200198,0.0126115
1991-09-09,,0,0,0,0,0,0,1.25,0.9,0,0,0,,0,0,0,0,0,0,1.25,0.9,0,0,0,0.200137,0.0126637
1991-09-10,,0,0,0,0,0,0,1.57,0.9,0,0,0,,0,0,0,0,0,0,1.57,0.9,0,0,0,0.198173,0.0127166
1991-09-11,,0,0,0,0,0,0,1.59,0.9,0,0,0,,0,0,0,0,0,0,1.59,0.9,0,0,0,0.196184,0.0127708
1991-09-12,,0,0,0,0,0,0,1.58,0.89,0,0,0,,0,0,0,0,0,0,1.58,0.89,0,0,0,0.194208,0.0128272
1991-09-13,,0,0,0,0,0,0,1.06,0.88,0,0,0,,0,0,0,0,0,0,1.06,0.88,0,0,0,0.192879,0.0128824
1991-09-14,,0,0,0,0,0,0,1.21,0.88,0,0,0,,0,0,0,0,0,0,1.21,0.88,0,0,0,0.19136,0.0129356
1991-09-15,,0,0,0,0,0,0,1.01,0.87,0,0,0,,0,0,0,0,0,0,1.01,0.87,0,0,0,0.190097,0.0129872
1991-09-16,,0,0,0,0,0,0,1.26,0.87,0,0,0,,0,0,0,0,0,0,1.26,0.87,0,0,0,0.188519,0.0130369
1991-09-17,,0,0,0,0,0,0,1.36,0.86,0,0,0,,0,0,0,0,0,0,1.36,0.86,0,0,0,0.18682,0.0130857
1991-09-18,,0,0,0,0,0,0,1.59,0.92,0,0,0,,0,0,0,0,0,0,1.59,0.92,0,0,0,0.184837,0.0131332
1991-09-19,,0,0,0,0,0,0,1.3,0.91,0,0,0,,0,0,0,0,0,0,1.3,0.91,0,0,0,0.183208,0.0131794
1991-09-20,,0,0,0,0,0,0,1.41,0.9,0,0,0,,0,0,0,0,0,0,1.41,0.9,0,0,0,0.181445,0.0132241
1991-09-21,,0,0,0,0,0,0,0.83,0.9,0,0,0,,0,0,0,0,0,0,0.83,0.9,0,0,0,0.180654,0.0132667
1991-09-22,wheat/winter wheat,1,53,0,0,0,0,0.7,0.9,0,0.106,0.1,wheat/winter wheat,1,53,0,0,0,0,0.7,0.9,0,0.106,0.1,0.179784,0.0133093
1991-09-23,wheat/winter wheat,1,53,0,0,0,0,1.06,0.85,0,0.106,0.1,wheat/winter wheat,1,53,0,0,0,0,1.06,0.85,0,0.106,0.1,0.178465,0.013353
1991-09-24,wheat/winter wheat,1,53,0,0,0,0,0.71,0.7,0,0.106,0.1,wheat/winter wheat,1,53,0,0,0,0,0.71,0.7,0,0.106,0.1,0.177581,0.0133983
1991-09-25,wheat/winter wheat,1,53,0,0,0,0,0.23,0.6,0,0.106,0.1,wheat/winter wheat,1,53,0,0,0,0,0.23,0.6,0,0.106,0.1,0.177795,0.0134438
1991-09-26,wheat/winter wheat,1,53,0,0,0,0,0.25,0.66,0,0.106,0.1,wheat/winter wheat,1,53,0,0,0,0,0.25,0.66,0,0.106,0.1,0.177856,0.013489
1991-09-27,wheat/winter wheat,1,53,0,0,0,0,0.45,0.68,0,0.106,0.1,wheat/winter wheat,1,53,0,0,0,0,0.45,0.68,0,0.106,0.1,0.177547,0.0135348
1991-09-28,wheat/winter wheat,1,53,0,0,0,0,0.42,0.66,0,0.106,0.1,wheat/winter wheat,1,53,0,0,0,0,0.42,0.66,0,0.106,0.1,0.17702,0.0135812
1991-09-29,wheat/winter wheat,2,57.7,0,0.7,0,0,0.38,0.58,0,0.106,0.2,wheat/winter wheat,2,57.7,0,0.7,0,0,0.38,0.58,0,0.106,0.2,0.176549,0.0135677
1991-09-30,wheat/winter wheat,2,57.6,0,0.7,0,0,0.35,0.53,0,0.1153,0.2,wheat/winter wheat,2,57.6,0,0.7,0,0,0.35,0.53,0,0.1153,0.2,0.176114,0.0136125
1991-10-01,wheat/winter wheat,2,57.6,0,0.4,0,0.02,0.19,0.55,0,0.1152,0.3,wheat/winter wheat,2,57.6,0,0.4,0,0.02,0.19,0.55,0,0.1152,0.3,0.175871,0.0136549
1991-10-02,wheat/winter wheat,2,61.3,0,0.3,0,0.02,0.18,0.53,0,0.1151,0.3,wheat/winter wheat,2,61.3,0,0.3,0,0.02,0.18,0.53,0,0.1151,0.3,0.17565,0.0136582
1991-10-03,wheat/winter wheat,2,65.5,0,0.5,0,0.03,0.24,0.51,0,0.1225,0.3,wheat/winter wheat,2,65.5,0,0.5,0,0.03,0.24,0.51,0,0.1225,0.3,0.175356,0.0136528
1991-10-04,wheat/winter wheat,2,69.9,0,0.6,0,0.04,0.28,0.5,0,0.1308,0.3,wheat/winter wheat,2,69.9,0,0.6,0,0.04,0.28,0.5,0,0.1308,0.3,0.175009,0.0136442
1991-10-05,wheat/winter wheat,2,75.2,0,0.9,0,0.06,0.45,0.48,0,0.1395,0.3,wheat/winter wheat,2,75.2,0,0.9,0,0.06,0.45,0.48,0,0.1395,0.3,0.174449,0.0136257
1991-10-06,wheat/winter wheat,2,81,0,0.5,0,0.04,0.21,0.41,0,0.15,0.3,wheat/winter wheat,2,81,0,0.5,0,0.04,0.21,0.41,0,0.15,0.3,0.177934,0.0136017
1991-10-07,wheat/winter wheat,2,85.1,0,0.1,0,0.01,0.12,0.9,0,0.1615,0.3,wheat/winter wheat,2,85.1,0,0.1,0,0.01,0.12,0.9,0,0.1615,0.3,0.179033,0.0135952
1991-10-08,wheat/winter wheat,2,89.1,0,0.2,0,0.01,0.17,0.91,0,0.1697,0.3,wheat/winter wheat,2,89.1,0,0.2,0,0.01,0.17,0.91,0,0.1697,0.3,0.178824,0.0135889
1991-10-09,wheat/winter wheat,2,93.4,0,0.2,0,0.02,0.17,0.91,0,0.1776,0.3,wheat/winter wheat,2,93.4,0,0.2,0,0.02,0.17,0.91,0,0.1776,0.3,0.178614,0.0135778
1991-10-10,wheat/winter wheat,2,97.6,0,0.2,0,0.02,0.17,0.91,0,0.1862,0.4,wheat/winter wheat,2,97.6,0,0.2,0,0.02,0.17,0.91,0,0.1862,0.4,0.179657,0.0135684
1991-10-11,wheat/winter wheat,2,101.9,0,0.2,0,0.02,0.23,0.91,0,0.1943,0.4,wheat/winter wheat,2,101.9,0,0.2,0,0.02,0.23,0.91,0,0.1943,0.4,0.179373,0.0135557
1991-10-12,wheat/winter wheat,2,108.1,0,0.2,0,0.02,0.19,0.91,0,0.2029,0.4,wheat/winter wheat,2,108.1,0,0.2,0,0.02,0.19,0.91,0,0.2029,0.4,0.179137,0.0135226
1991-10-13,wheat/winter wheat,2,113.7,0,0.4,0,0.04,0.37,0.91,0,0.2152,0.4,wheat/winter wheat,2,113.7,0,0.4,0,0.04,0.37,0.91,0,0.2152,0.4,0.178673,0.0134941
1991-10-14,wheat/winter wheat,2,119,0,0.3,0,0.04,0.31,0.91,0,0.2262,0.4,wheat/winter wheat,2,119,0,0.3,0,0.04,0.31,0.91,0,0.2262,0.4,0.178281,0.0134656
1991-10-15,wheat/winter wheat,2,123.3,0,0.3,0,0.04,0.3,0.91,0,0.2368,0.4,wheat/winter wheat,2,123.3,0,0.3,0,0.04,0.3,0.91,0,0.2368,0.4,0.177903,0.0134464
1991-10-16,wheat/winter wheat,2,127.9,0,0.2,0,0.02,0.14,0.91,0.04,0.2453,0.4,wheat/winter wheat,2,127.9,0,0.2,0,0.02,0.14,0.91,0.12,0.2453,0.4,0.177726,0.0134226
1991-10-17,wheat/winter wheat,2,132.2,0,0.2,0,0.03,0.21,0.91,0.04,0.2545,0.4,wheat/winter wheat,2,132.2,0,0.2,0,0.03,0.21,0.91,0.12,0.2545,0.4,0.177464,0.0134028
1991-10-18,wheat/winter wheat,2,138,0,0.2,0,0.03,0.19,0.91,0.04,0.2628,0.4,wheat/winter wheat,2,138,0,0.2,0,0.03,0.19,0.91,0.12,0.2628,0.4,0.177222,0.0133664
1991-10-19,wheat/winter wheat,2,144.5,0,0.2,0,0.03,0.19,0.91,0.04,0.2743,0.4,wheat/winter wheat,2,144.5,0,0.2,0,0.03,0.19,0.91,0.12,0.2743,0.4,0.176985,0.013323
1991-10-20,wheat/winter wheat,2,151.9,0,0.3,0,0.04,0.3,0.91,0.04,0.287,0.4,wheat/winter wheat,2,151.9,0,0.3,0,0.04,0.3,0.91,0.12,0.287,0.4,0.176604,0.0132704
1991-10-21,wheat/winter wheat,2,159.4,0,0.2,0,0.03,0.21,0.91,0.04,0.3014,0.4,wheat/winter wheat,2,159.4,0,0.2,0,0.03,0.21,0.91,0.12,0.3014,0.4,0.176341,0.0132185
1991-10-22,wheat/winter wheat,2,166.8,0,0.2,0,0.03,0.22,0.91,0.04,0.3157,0.4,wheat/winter wheat,2,166.8,0,0.2,0,0.03,0.22,0.91,0.13,0.3157,0.4,0.176072,0.0131663
1991-10-23,wheat/winter wheat,2,172.9,0,0.1,0,0.02,0.15,0.93,0.04,0.3299,0.4,wheat/winter wheat,2,172.9,0,0.1,0,0.02,0.15,0.93,0.13,0.3299,0.4,0.176652,0.0131286
1991-10-24,wheat/winter wheat,2,180.8,0,0.2,0,0.03,0.21,0.92,0.04,0.3413,0.4,wheat/winter wheat,2,180.8,0,0.2,0.1,0.03,0.21,0.92,0.13,0.3413,0.4,0.177911,0.0130709
1991-10-25,wheat/winter wheat,2,187.6,0,0.1,0,0.02,0.14,0.94,0.04,0.3562,0.4,wheat/winter wheat,2,187.6,0,0.1,0.1,0.02,0.14,0.94,0.13,0.3562,0.4,0.180387,0.0130264
1991-10-26,wheat/winter wheat,2,194.5,0,0.2,0,0.03,0.19,0.94,0.04,0.3687,0.4,wheat/winter wheat,2,194.5,0,0.1,0.1,0.02,0.19,0.94,0.13,0.3687,0.4,0.183548,0.0129808
1991-10-27,wheat/winter wheat,2,199.6,0,0.1,0,0.02,0.1,0.88,0.04,0.3814,0.4,wheat/winter wheat,2,199.6,0,0.1,0.1,0.01,0.1,0.88,0.13,0.3814,0.4,0.186569,0.0129538
1991-10-28,wheat/winter wheat,2,204.8,0,0.1,0,0.02,0.07,0.83,0.04,0.3906,0.4,wheat/winter wheat,2,204.8,0,0.1,0,0.02,0.07,0.83,0.13,0.3906,0.4,0.18648,0.0129233
1991-10-29,wheat/winter wheat,2,210.4,0,0.1,0,0.02,0.1,0.9,0.04,0.4002,0.4,wheat/winter wheat,2,210.4,0,0,0.1,0.01,0.1,0.9,0.14,0.4002,0.4,0.189634,0.0128899
1991-10-30,wheat/winter wheat,2,217.6,0,0.1,0,0.02,0.12,0.89,0.05,0.4102,0.4,wheat/winter wheat,2,217.6,0,0.1,0.1,0.01,0.12,0.89,0.14,0.4102,0.4,0.193258,0.0128404
1991-10-31,wheat/winter wheat,2,225.4,0,0.2,0,0.03,0.19,0.88,0.05,0.4232,0.5,wheat/winter wheat,2,225.4,0,0.1,0.1,0.03,0.19,0.88,0.14,0.4232,0.5,0.193175,0.0127858
1991-11-01,wheat/winter wheat,2,225.3,0,0,0,0,0,0.85,0.05,0.437,0.5,wheat/winter wheat,2,225.3,0,0,0,0,0,0.85,0.14,0.437,0.5,0.193171,0.0128037
1991-11-02,wheat/winter wheat,2,231.7,0,0.1,0,0.02,0.07,0.85,0.05,0.4369,0.5,wheat/winter wheat,2,231.7,0,0.1,0,0.02,0.07,0.85,0.14,0.4369,0.5,0.193081,0.0127615
1991-11-03,wheat/winter wheat,2,240.6,0,0.3,0,0.05,0.26,0.87,0.05,0.4482,0.5,wheat/winter wheat,2,240.6,0,0.2,0.1,0.04,0.26,0.87,0.14,0.4482,0.5,0.193911,0.0126936
1991-11-04,wheat/winter wheat,2,249.2,0,0.5,0,0.1,0.45,0.82,0.05,0.464,0.5,wheat/winter wheat,2,249.2,0,0.5,0.1,0.09,0.45,0.82,0.14,0.464,0.5,0.196375,0.0126316
1991-11-05,wheat/winter wheat,2,257.3,0,0.4,0,0.09,0.39,0.83,0.05,0.4789,0.5,wheat/winter wheat,2,257.3,0,0.4,0.1,0.08,0.39,0.83,0.15,0.4789,0.5,0.196674,0.0125764
1991-11-06,wheat/winter wheat,2,263.8,0,0.4,0,0.09,0.37,0.83,0.05,0.4927,0.5,wheat/winter wheat,2,263.8,0,0.4,0.1,0.08,0.37,0.83,0.15,0.4927,0.5,0.197491,0.0125386
1991-11-07,wheat/winter wheat,2,270.6,0,0.6,0,0.12,0.46,0.81,0.05,0.5035,0.5,wheat/winter wheat,2,270.6,0,0.6,0,0.12,0.46,0.81,0.16,0.5035,0.5,0.196912,0.0125002
1991-11-08,wheat/winter wheat,2,276,0,0.4,0,0.09,0.39,0.83,0.05,0.5146,0.5,wheat/winter wheat,2,276,0,0.4,0.1,0.08,0.39,0.83,0.16,0.5146,0.5,0.198714,0.0124774
1991-11-09,wheat/winter wheat,2,286.5,0,0.2,0,0.05,0.19,0.81,0.05,0.5233,0.5,wheat/winter wheat,2,286.5,0,0.2,0,0.05,0.19,0.81,0.16,0.5233,0.5,0.198483,0.0124049
1991-11-10,wheat/winter wheat,2,286.3,0,0,0,0,0,0.81,0.05,0.5398,0.5,wheat/winter wheat,2,286.3,0,0,0,0,0,0.81,0.16,0.5398,0.5,0.198479,0.0124261
1991-11-11,wheat/winter wheat,2,292.8,0,0.1,0,0.03,0.14,0.89,0.06,0.5397,0.5,wheat/winter wheat,2,292.8,0,0.1,0.1,0.01,0.14,0.89,0.17,0.5397,0.5,0.199097,0.0123901
1991-11-12,wheat/winter wheat,2,302.9,0,0.1,0,0.03,0.16,0.88,0.06,0.5498,0.5,wheat/winter wheat,2,302.9,0,0.1,0.1,0.02,0.16,0.88,0.17,0.5498,0.5,0.19944,0.012318
1991-11-13,wheat/winter wheat,2,308.7,0,0.1,0,0.03,0.13,0.9,0.06,0.5654,0.5,wheat/winter wheat,2,308.7,0,0,0.1,0.01,0.13,0.9,0.17,0.5654,0.5,0.203069,0.0122887
1991-11-14,wheat/winter wheat,2,313.4,0,0,0,0,0.05,0.99,0.06,0.5744,0.5,wheat/winter wheat,2,313.4,0,0,0.1,0,0.05,0.99,0.17,0.5744,0.5,0.204265,0.0122679
1991-11-15,wheat/winter wheat,2,318.9,0,0,0,0.01,0.06,0.98,0.06,0.5815,0.5,wheat/winter wheat,2,318.9,0,0,0.1,0,0.06,0.98,0.17,0.5815,0.5,0.205455,0.0122384
1991-11-16,wheat/winter wheat,2,323.4,0,0,0,0,0.04,0.99,0.06,0.5898,0.5,wheat/winter wheat,2,323.4,0,0,0,0,0.04,0.99,0.17,0.5898,0.5,0.206679,0.012217
1991-11-17,wheat/winter wheat,2,328,0,0,0,0,0.03,1,0.06,0.5967,0.5,wheat/winter wheat,2,328,0,0,0,0,0.03,1,0.18,0.5967,0.5,0.209132,0.0121938
1991-11-18,wheat/winter wheat,2,336.4,0,0.2,0,0.05,0.2,0.98,0.06,0.6035,0.5,wheat/winter wheat,2,336.4,0,0.1,0.1,0.03,0.2,0.98,0.18,0.6035,0.5,0.208931,0.0121353
1991-11-19,wheat/winter wheat,2,342.8,0,0.1,0,0.02,0.1,0.95,0.06,0.616,0.6,wheat/winter wheat,2,342.8,0,0,0.1,0,0.1,0.95,0.18,0.616,0.6,0.214223,0.0120986
1991-11-20,wheat/winter wheat,2,351.3,0,0.1,0,0.02,0.13,0.99,0.06,0.6253,0.6,wheat/winter wheat,2,351.3,0,0,0.1,0,0.13,0.99,0.18,0.6253,0.6,0.216487,0.0120409
1991-11-21,wheat/winter wheat,2,360.5,0,0.2,0,0.06,0.25,0.98,0.06,0.6379,0.6,wheat/winter wheat,2,360.5,0,0.1,0.1,0.03,0.25,0.98,0.19,0.6379,0.6,0.216483,0.0119791
1991-11-22,wheat/winter wheat,2,371.2,0,0.1,0,0.02,0.12,0.94,0.06,0.6512,0.6,wheat/winter wheat,2,371.2,0,0,0.1,0,0.12,0.94,0.19,0.6512,0.6,0.218634,0.011904
1991-11-23,wheat/winter wheat,2,380.1,0,0,0,0.01,0.03,0.98,0.06,0.6666,0.6,wheat/winter wheat,2,380.1,0,0,0,0.01,0.03,0.98,0.19,0.6666,0.6,0.218594,0.0118454
1991-11-24,wheat/winter wheat,2,385.5,0,0,0,0,0.05,0.94,0.06,0.6794,0.6,wheat/winter wheat,2,385.5,0,0,0.1,0,0.05,0.94,0.19,0.6794,0.6,0.219438,0.0118183
1991-11-25,wheat/winter wheat,2,393.5,0,0,0,0,0.06,1,0.06,0.687,0.6,wheat/winter wheat,2,393.5,0,0,0.1,0,0.06,1,0.19,0.687,0.6,0.220123,0.0117636
1991-11-26,wheat/winter wheat,2,400.4,0,0.1,0,0.02,0.11,0.95,0.06,0.6984,0.6,wheat/winter wheat,2,400.4,0,0,0.1,0,0.11,0.95,0.19,0.6984,0.6,0.222278,0.0117222
1991-11-27,wheat/winter wheat,2,403.8,0,0.1,0,0.02,0.1,0.98,0.07,0.708,0.6,wheat/winter wheat,2,403.8,0,0,0.1,0,0.1,0.98,0.2,0.708,0.6,0.227183,0.0117134
1991-11-28,wheat/winter wheat,2,413.6,0,0,0.1,0,0.06,1,0.07,0.7128,0.6,wheat/winter wheat,2,413.6,0,0,0.1,0,0.06,1,0.2,0.7128,0.6,0.229594,0.0116463
1991-11-29,wheat/winter wheat,2,417.3,0,0,0,0,0.02,1,0.07,0.7261,0.6,wheat/winter wheat,2,417.3,0,0,0,0,0.02,1,0.2,0.7261,0.6,0.231189,0.0116173
1991-11-30,wheat/winter wheat,2,421,0,0,0,0,0.02,1,0.07,0.7311,0.6,wheat/winter wheat,2,421,0,0,0,0,0.02,1,0.2,0.7311,0.6,0.22983,0.0115713
1991-12-01,wheat/winter wheat,2,425.7,0,0.1,0,0.02,0.06,0.99,0.07,0.7361,0.6,wheat/winter wheat,2,425.7,0,0,0.1,0,0.06,0.99,0.21,0.7361,0.6,0.228666,0.0115209
1991-12-02,wheat/winter wheat,2,434.2,0,0.1,0,0.04,0.13,0.98,0.07,0.7424,0.6,wheat/winter wheat,2,434.2,0,0.1,0.1,0.03,0.13,0.98,0.21,0.7424,0.6,0.227679,0.0114449
1991-12-03,wheat/winter wheat,2,445.7,0,0.1,0.1,0.02,0.11,0.96,0.07,0.7537,0.6,wheat/winter wheat,2,445.7,0,0,0.1,0,0.11,0.96,0.21,0.7537,0.6,0.2312,0.0113343
1991-12-04,wheat/winter wheat,2,458,0,0.2,0.1,0.05,0.22,0.99,0.07,0.7688,0.6,wheat/winter wheat,2,458,0,0,0.2,0.02,0.22,0.99,0.22,0.7688,0.6,0.231086,0.0112064
1991-12-05,wheat/winter wheat,2,470,0,0.1,0.1,0.03,0.14,0.98,0.07,0.7847,0.6,wheat/winter wheat,2,470,0,0,0.1,0,0.14,0.98,0.22,0.7847,0.6,0.232145,0.0110585
